label,youtube_id,time_start,time_end,split,is_cc
"decorating the christmas tree",bRV6q4d3ja0,77,87,train,0
"decorating the christmas tree",bVfNTHs-G1Y,68,78,train,0
"decorating the christmas tree",BwqFSkoeyNc,82,92,train,0
"decorating the christmas tree",bXIqDKIIOaI,90,100,train,0
"decorating the christmas tree",BZOSTgHGUCE,229,239,train,0
"decorating the christmas tree",C-9mwjIjdjE,210,220,train,0
"decorating the christmas tree",C-frxxH4oo8,54,64,train,0
"decorating the christmas tree",C1rUZOgTlM8,25,35,train,0
"decorating the christmas tree",cAxxCAg4Yhg,40,50,train,0
"decorating the christmas tree",CBSb8JmIDaQ,77,87,train,0
"decorating the christmas tree",CfzuWFBoDH0,8,18,train,0
"decorating the christmas tree",cgB_HnWGY9Y,1,11,train,0
"decorating the christmas tree",Ci0p0S492Xc,31,41,train,0
"decorating the christmas tree",CIkPR_fBbrY,8,18,train,0
"decorating the christmas tree",Cm3kWcRLCW4,211,221,train,0
"decorating the christmas tree",CnWSMVUSy_s,17,27,train,0
"decorating the christmas tree",cPya3PcBXvg,306,316,train,0
"decorating the christmas tree",CTxuJBTp_CQ,158,168,train,0
"decorating the christmas tree",CtzhMn7dJzQ,13,23,train,0
"decorating the christmas tree",cYKwbUF50yQ,34,44,train,0
"decorating the christmas tree",D0jvmIgyKPU,114,124,train,0
"decorating the christmas tree",DCKBjQBAZEA,276,286,train,0
"decorating the christmas tree",DhUHq704oz0,56,66,train,0
"decorating the christmas tree",DkZml-dK0pU,43,53,train,0
"decorating the christmas tree",dndkqyk45Ks,15,25,train,0
"decorating the christmas tree",dr6uLy3N-cc,4,14,train,0
"decorating the christmas tree",dsnkk1tytpE,66,76,train,0
"decorating the christmas tree",dwHE46QqNWY,213,223,train,0
"decorating the christmas tree",D_3nfMVQtcQ,7,17,train,0
"decorating the christmas tree",e7IjYfBFRf0,259,269,train,0
"decorating the christmas tree",eBaEZ5jk0Cg,11,21,train,0
"decorating the christmas tree",ebPrL8BXC_I,27,37,train,0
"decorating the christmas tree",EpBdfJK7cFk,98,108,train,0
"decorating the christmas tree",Es-QJ_8l3qU,43,53,train,0
"decorating the christmas tree",eTlUW28Z9nw,1,11,train,0
"decorating the christmas tree",euH97r5xzf4,37,47,train,0
"decorating the christmas tree",evLRPKD__SE,124,134,train,0
"decorating the christmas tree",Ew0pjMBmOpM,247,257,train,0
"decorating the christmas tree",eXQZqnI81HU,64,74,train,0
"decorating the christmas tree",Eyc7YxhUZuE,142,152,train,0
"decorating the christmas tree",Ezett_A8O54,21,31,train,0
"decorating the christmas tree",e_E9Kv2odGM,9,19,train,0
"decorating the christmas tree",f-SCWMs6zq4,261,271,train,0
"decorating the christmas tree",FASkAWnrjY4,172,182,train,0
"decorating the christmas tree",FFXuSesbYM4,14,24,train,0
"decorating the christmas tree",fgH6naOfl58,209,219,train,0
"decorating the christmas tree",Fi3rZR4y12w,91,101,train,0
"decorating the christmas tree",fmDtO61vHwQ,2,12,train,0
"decorating the christmas tree",FMzoHQyeOvk,79,89,train,0
"decorating the christmas tree",fPX6GMXlqT4,24,34,train,0
"decorating the christmas tree",FrB1nrGW_nE,52,62,train,0
"decorating the christmas tree",FrfHmO9ujyY,757,767,train,0
"decorating the christmas tree",fUGYt8g4FYM,24,34,train,0
"decorating the christmas tree",fUOdp9IYZr0,309,319,train,0
"decorating the christmas tree",fUsGtbKeJik,75,85,train,0
"decorating the christmas tree",FXn_zO3g-ZI,52,62,train,0
"decorating the christmas tree",fZq_nQzqvoY,5,15,train,0
"decorating the christmas tree",F_Zlc4zUc-o,5,15,train,0
"decorating the christmas tree",gEwj0pVaL5o,0,10,train,0
"decorating the christmas tree",GGXaUuN1tMQ,97,107,train,0
"decorating the christmas tree",GIMfbMlZcIY,517,527,train,0
"decorating the christmas tree",GJ9rULHW4IE,210,220,train,0
"decorating the christmas tree",gjTGGiteHC4,1,11,train,0
"decorating the christmas tree",GL_Dkcutlho,7,17,train,0
"decorating the christmas tree",gRtf9MxA-vY,35,45,train,0
"decorating the christmas tree",gT3fjSyKFmM,8,18,train,0
"decorating the christmas tree",gVdX3I230qg,16,26,train,0
"decorating the christmas tree",GW_MsNZbGF8,150,160,train,0
"decorating the christmas tree",g_IlUhk-XTA,477,487,train,0
"decorating the christmas tree",H--B2-EocQs,119,129,train,0
"decorating the christmas tree",H2MUUrrbg8U,14,24,train,0
"decorating the christmas tree",H6KglOsh5dk,24,34,train,0
"decorating the christmas tree",HcCBbfSjVTc,5,15,train,0
"decorating the christmas tree",hfBdbjp1-_4,98,108,train,0
"decorating the christmas tree",HJRgMCR_I1w,165,175,train,0
"decorating the christmas tree",hVHGZvOdliU,126,136,train,0
"decorating the christmas tree",I4s2FfzDGSQ,295,305,train,0
"decorating the christmas tree",I5eRVaUdbYI,184,194,train,0
"decorating the christmas tree",Id19kFqafD8,66,76,train,0
"decorating the christmas tree",iDWGudW7O1E,78,88,train,0
"decorating the christmas tree",iF0Wg1BlkB4,74,84,train,0
"decorating the christmas tree",IFHddYH9i8M,2,12,train,0
"decorating the christmas tree",IFJnE7cIo8A,8,18,train,0
"decorating the christmas tree",IO3la8oMVOA,361,371,train,0
"decorating the christmas tree",iOD3F6wH5RI,68,78,train,0
"decorating the christmas tree",iRqRQBFzva0,19,29,train,0
"decorating the christmas tree",IRZ8LqeNK_U,41,51,train,0
"decorating the christmas tree",IsaiuGDmFQk,169,179,train,0
"decorating the christmas tree",iVW_aui5EVg,13,23,train,0
"decorating the christmas tree",iYlRlSG9IH4,62,72,train,0
"decorating the christmas tree",j-b4nel0j7I,7,17,train,0
"decorating the christmas tree",j5O6dAUL7Fo,39,49,train,0
"decorating the christmas tree",JclxQP9M2CI,56,66,train,0
"decorating the christmas tree",jHLuOk7-JzE,132,142,train,0
"decorating the christmas tree",JiCKKn1xVSE,13,23,train,0
"decorating the christmas tree",JNAXM2tklJ0,130,140,train,0
"decorating the christmas tree",jOt37n3eLwM,68,78,train,0
"decorating the christmas tree",jPdR-52EZts,4,14,train,0
"decorating the christmas tree",JVopV87pMOU,64,74,train,0
"decorating the christmas tree",JxPPUEamkJE,5,15,train,0
"decorating the christmas tree",jzRnbuma7TY,17,27,train,0
"decorating the christmas tree",JzUtQhgOuu0,1,11,train,0
"decorating the christmas tree",k00hJIc9UcQ,17,27,train,0
"decorating the christmas tree",kb_i6HbpXx4,54,64,train,0
"decorating the christmas tree",kCW0MUvgWeE,71,81,train,0
"decorating the christmas tree",KDYmA5yYjRE,167,177,train,0
"decorating the christmas tree",KLUE95EgUeM,43,53,train,0
"decorating the christmas tree",KrliA6IQl1w,59,69,train,0
"decorating the christmas tree",kTuF5a2grj8,334,344,train,0
"decorating the christmas tree",kV4VdaDGi5s,25,35,train,0
"decorating the christmas tree",L5JA32KpA78,0,10,train,0
"decorating the christmas tree",LdaV6yxegAU,317,327,train,0
"decorating the christmas tree",lH-0RjEU4Ec,143,153,train,0
"decorating the christmas tree",lJvwGEo9x5w,29,39,train,0
"decorating the christmas tree",lmEjYchs1_Q,15,25,train,0
"decorating the christmas tree",LMoxT_S8l3E,65,75,train,0
"decorating the christmas tree",LUG7PqTXqkk,51,61,train,0
"decorating the christmas tree",lWVJwkdggZY,37,47,train,0
"decorating the christmas tree",LzbO984Wbig,127,137,train,0
"decorating the christmas tree",M-SUlrd4Eks,3,13,train,0
"decorating the christmas tree",M-TxylUC6PY,21,31,train,0
"decorating the christmas tree",m4vWWtuxXDM,55,65,train,0
"decorating the christmas tree",m8YoSwoNVVI,258,268,train,0
"decorating the christmas tree",M9pUzh9CrPE,492,502,train,0
"decorating the christmas tree",mO_9XCEKdF8,739,749,train,0
"decorating the christmas tree",MxYa4WTV8Zs,142,152,train,0
"decorating the christmas tree",n1Z0cYt7VTc,16,26,train,0
"decorating the christmas tree",N22R61CQzJg,4,14,train,0
"decorating the christmas tree",N4AGbILUC7o,176,186,train,0
"decorating the christmas tree",N4M_Ogmvp-8,11,21,train,0
"decorating the christmas tree",N4PBbUa_UvQ,110,120,train,0
"decorating the christmas tree",NfjRS9esrZY,46,56,train,0
"decorating the christmas tree",NFWQrlDIuXg,111,121,train,0
"decorating the christmas tree",nGRllX6Fchg,58,68,train,0
"decorating the christmas tree",nmw4Q9DeoC0,2,12,train,0
"decorating the christmas tree",nPF_pjC7keU,14,24,train,0
"decorating the christmas tree",nunkYIX3vwE,4,14,train,0
"decorating the christmas tree",NvArX7Z_ZpQ,110,120,train,0
"decorating the christmas tree",o-y98e6yBtw,49,59,train,0
"decorating the christmas tree",O0p0mPWzrqU,103,113,train,0
"decorating the christmas tree",o3iPyR39q6Y,90,100,train,0
"decorating the christmas tree",O5r6c1-aADU,61,71,train,0
"decorating the christmas tree",O9fvZouPv50,175,185,train,0
"decorating the christmas tree",oA3ZsoeLOzY,26,36,train,0
"decorating the christmas tree",oaoPN3NPRtU,18,28,train,0
"decorating the christmas tree",OClxylu1gos,169,179,train,0
"decorating the christmas tree",ODhmrMom5dg,20,30,train,0
"decorating the christmas tree",ohBttBq90J4,179,189,train,0
"decorating the christmas tree",oj7zXeHc7Mg,31,41,train,0
"decorating the christmas tree",OKx12UdVBAY,12,22,train,0
"decorating the christmas tree",oZtbPnIQc1k,102,112,train,0
"decorating the christmas tree",P69cCQMNaAM,78,88,train,0
"decorating the christmas tree",p7NRVUU3lL0,273,283,train,0
"decorating the christmas tree",P7WVNxhYwvU,29,39,train,0
"decorating the christmas tree",p9_vwAIpqZw,61,71,train,0
"decorating the christmas tree",PArWLel9ZfE,164,174,train,0
"decorating the christmas tree",pcaPtKtS03E,43,53,train,0
"decorating the christmas tree",pfhvc2oFP9A,330,340,train,0
"decorating the christmas tree",pFohOpucYb0,111,121,train,0
"decorating the christmas tree",PiJF26N9P8o,57,67,train,0
"decorating the christmas tree",pjyaz1-DQMI,71,81,train,0
"decorating the christmas tree",pksLngkYhaM,6,16,train,0
"decorating the christmas tree",PkZSZb5_3YU,474,484,train,0
"decorating the christmas tree",pL8cmEWpB4k,35,45,train,0
"decorating the christmas tree",pPxt9eftzQc,40,50,train,0
"decorating the christmas tree",PRZgjg9Y1zM,34,44,train,0
"decorating the christmas tree",PtPcRl0Tuaw,19,29,train,0
"decorating the christmas tree",PUUuGxfA9fs,7,17,train,0
"decorating the christmas tree",PUxLeHW6drE,18,28,train,0
"decorating the christmas tree",Q-JmYL3c5S4,26,36,train,0
"decorating the christmas tree",Q0dj3efpeIg,112,122,train,0
"decorating the christmas tree",qfRD4sq5G_8,60,70,train,0
"decorating the christmas tree",QML3iHM_K8U,4,14,train,0
"decorating the christmas tree",QR9NIlYqM7M,0,10,train,0
"decorating the christmas tree",qrWfbIceY_A,9,19,train,0
"decorating the christmas tree",QRYskIcBloU,21,31,train,0
"decorating the christmas tree",R-7wmHY7Vw8,9,19,train,0
"decorating the christmas tree",R2dSuxrGNwM,0,10,train,0
"decorating the christmas tree",R40UuOCEFTc,19,29,train,0
"decorating the christmas tree",R4NviBm0-Mk,35,45,train,0
"decorating the christmas tree",rdKVJE4wZ-4,40,50,train,0
"decorating the christmas tree",rfd9ezQQAgs,22,32,train,0
"decorating the christmas tree",RgQoCA1LWGg,13,23,train,0
"decorating the christmas tree",RjNOLncQe3s,170,180,train,0
"decorating the christmas tree",rpO7cLh7jJs,50,60,train,0
"decorating the christmas tree",rtKJZc1ONl4,94,104,train,0
"decorating the christmas tree",S20jz8j2Eo4,1,11,train,0
"decorating the christmas tree",s2C3WZHdF4Y,52,62,train,0
"decorating the christmas tree",s2jhdEqFVS0,73,83,train,0
"decorating the christmas tree",sfZjLXA7DS4,11,21,train,0
"decorating the christmas tree",SIepoRvCzuQ,72,82,train,0
"decorating the christmas tree",SjKPRMB4G8E,11,21,train,0
"decorating the christmas tree",SLsAGJApWeE,1,11,train,0
"decorating the christmas tree",SUjx_ffqxkE,329,339,train,0
"decorating the christmas tree",SzY2so2hByE,64,74,train,0
"decorating the christmas tree",SZyOq-wnMKA,30,40,train,0
"decorating the christmas tree",t7jyidxrIeI,1,11,train,0
"decorating the christmas tree",t9oY2-T7mO0,6,16,train,0
"decorating the christmas tree",Tb1Z4-M_YG4,19,29,train,0
"decorating the christmas tree",TCs0wwJvFmA,502,512,train,0
"decorating the christmas tree",ThYxSDhBj3Y,101,111,train,0
"decorating the christmas tree",TI1eIksk0gc,160,170,train,0
"decorating the christmas tree",tli3aj1udg0,44,54,train,0
"decorating the christmas tree",TWM_3meCl58,118,128,train,0
"decorating the christmas tree",TYvNPd4q70k,31,41,train,0
"decorating the christmas tree",t_Xj58oivD8,66,76,train,0
"decorating the christmas tree",u-IbgVFcshA,0,10,train,0
"decorating the christmas tree",u4yq2Xpg3o8,120,130,train,0
"decorating the christmas tree",U9Z7OmoTo3U,71,81,train,0
"decorating the christmas tree",UBXBHf_F04E,1,11,train,0
"decorating the christmas tree",uct6Kj4slJE,35,45,train,0
"decorating the christmas tree",uk9a7wwdjDg,6,16,train,0
"decorating the christmas tree",uLeiGi8md0g,26,36,train,0
"decorating the christmas tree",Um7J_0gsUso,12,22,train,0
"decorating the christmas tree",UPkP541Qjpw,910,920,train,0
"decorating the christmas tree",uRMxbec0gVw,58,68,train,0
"decorating the christmas tree",uRXGFHKnW14,56,66,train,0
"decorating the christmas tree",UUNIu801N4Q,158,168,train,0
"decorating the christmas tree",UxaVGmELb0o,17,27,train,0
"decorating the christmas tree",v0RiOMYOb8U,64,74,train,0
"decorating the christmas tree",v3ZUsfLxCaY,84,94,train,0
"decorating the christmas tree",v7C5zLDN4FU,72,82,train,0
"decorating the christmas tree",V8H5ZFI99ec,73,83,train,0
"decorating the christmas tree",V9CMS6de5sY,133,143,train,0
"decorating the christmas tree",VcLrn7fKMCA,78,88,train,0
"decorating the christmas tree",VdZJz3XbBUk,2,12,train,0
"decorating the christmas tree",vkj-DjVTMpA,53,63,train,0
"decorating the christmas tree",vlDiLqppIDY,40,50,train,0
"decorating the christmas tree",vQEUFIOPUbs,28,38,train,0
"decorating the christmas tree",VZBcFGxsNRo,40,50,train,0
"decorating the christmas tree",vZOl-nhq1Gk,1385,1395,train,0
"decorating the christmas tree",W2PNUkKH5ac,23,33,train,0
"decorating the christmas tree",W5gjkPCw-dY,77,87,train,0
"decorating the christmas tree",w77InphdDpo,61,71,train,0
"decorating the christmas tree",W80UwtnH9OU,2,12,train,0
"decorating the christmas tree",Wd4mFCpIhqk,191,201,train,0
"decorating the christmas tree",WfENbUHHr_g,3,13,train,0
"decorating the christmas tree",wGzkaGakhuE,156,166,train,0
"decorating the christmas tree",wil2yt6Ktu0,24,34,train,0
"decorating the christmas tree",WpaWkUWD2XQ,22,32,train,0
"decorating the christmas tree",wqUmM3r4kq4,110,120,train,0
"decorating the christmas tree",Wu0PEna0Lzg,231,241,train,0
"decorating the christmas tree",wurFU6NtpjU,13,23,train,0
"decorating the christmas tree",WwqYuA0O_Mw,54,64,train,0
"decorating the christmas tree",WxE4AQNSLtU,184,194,train,0
"decorating the christmas tree",XANVG0utPVw,32,42,train,0
"decorating the christmas tree",xDiWzL0kaKY,38,48,train,0
"decorating the christmas tree",xfGkEVZPFJw,1,11,train,0
"decorating the christmas tree",XfHmckD-7vQ,54,64,train,0
"decorating the christmas tree",XfnUhHDaeQU,4,14,train,0
"decorating the christmas tree",xtZhT-uyve4,1,11,train,0
"decorating the christmas tree",xumRkx9AEBM,20,30,train,0
"decorating the christmas tree",xwGdkTY4mpQ,21,31,train,0
"decorating the christmas tree",XY8uxmc6JfU,6,16,train,0
"decorating the christmas tree",xYPU5ZzftYY,73,83,train,0
"decorating the christmas tree",XYve66XNixU,6,16,train,0
"decorating the christmas tree",XzQdsh-0rOU,643,653,train,0
"decorating the christmas tree",xZYm-tlAqKI,715,725,train,0
"decorating the christmas tree",x_EVggZjFBE,112,122,train,0
"decorating the christmas tree",x_REV7gM8wM,185,195,train,0
"decorating the christmas tree",y3gexN4fb8A,19,29,train,0
"decorating the christmas tree",YCwiTQorDoE,143,153,train,0
"decorating the christmas tree",YdoCGlIOzfA,12,22,train,0
"decorating the christmas tree",Ydx2D89G-C4,12,22,train,0
"decorating the christmas tree",yHwTgpAsIvg,72,82,train,0
"decorating the christmas tree",yjp5ENjP90k,193,203,train,0
"decorating the christmas tree",YNRGk1ve9TU,74,84,train,0
"decorating the christmas tree",YPYS29Oe4tA,116,126,train,0
"decorating the christmas tree",YQ25chjgyUs,472,482,train,0
"decorating the christmas tree",YrSY2zXdpSA,178,188,train,0
"decorating the christmas tree",z2jiwI1vEGk,151,161,train,0
"decorating the christmas tree",Z8oLHnuMx7M,95,105,train,0
"decorating the christmas tree",zaGg6mgatNo,20,30,train,0
"decorating the christmas tree",ZbeE7-rziy8,10,20,train,0
"decorating the christmas tree",zfl9kqM0nhg,32,42,train,0
"decorating the christmas tree",zLdFAhaI64c,20,30,train,0
"decorating the christmas tree",zqdR3qkcoXQ,20,30,train,0
"decorating the christmas tree",ZXJqPwNtKpE,5,15,train,0
"decorating the christmas tree",zxzVW2EOJ4g,75,85,train,0
"decorating the christmas tree",_5AERbVUazc,29,39,train,0
"decorating the christmas tree",_6XDfEX72tU,33,43,train,0
"decorating the christmas tree",_jfDfgvd9TI,121,131,train,1
"decorating the christmas tree",_s1gPB89I4c,35,45,train,0
"decorating the christmas tree",_UYzv3L4NQE,66,76,train,0
digging,-Eh3Bruf27Y,19,29,train,1
digging,-kOp4TUcpiA,84,94,train,0
digging,-rCNce2GZBE,55,65,train,0
digging,06sSWglYao4,7,17,train,0
digging,0GIYvoFieZo,68,78,train,0
digging,0Glmknj_eSQ,116,126,train,0
digging,0WAnkLx6vgU,72,82,train,0
digging,1BxPET1qhpE,29,39,train,0
digging,1sGUzuAGw18,46,56,train,0
digging,1TNpRI5FxZ8,74,84,train,0
digging,2FSBklwz_tU,4,14,train,0
digging,2mzdFRrEgBQ,37,47,train,0
digging,2rQKGDecwxM,40,50,train,0
digging,2uYG51S03kI,3,13,train,0
digging,2wc9e8o0qHI,17,27,train,0
digging,2zSBmewIxV0,20,30,train,0
digging,34BqkWBNHeM,288,298,train,0
digging,38Y59yEYbnE,59,69,train,0
digging,3IAl0fQgvKk,32,42,train,0
digging,3VemDTJ-g9w,2354,2364,train,0
digging,4AeYmc_MIHU,37,47,train,0
digging,4HpHFMb4tXs,13,23,train,0
digging,4Je3bzxedgY,93,103,train,0
digging,4JFvxM6Y_QY,136,146,train,0
digging,4m0N2o1ZPlM,115,125,train,0
digging,4SVeKOmOclI,123,133,train,0
digging,58zuEsPVVbA,6,16,train,0
digging,68yidijhd6I,83,93,train,0
digging,69esy5fvfTk,25,35,train,0
digging,6FnqCBvn5Z4,70,80,train,0
digging,6G8Gd3wCbkw,88,98,train,0
digging,6nWcf0ZTxOk,1,11,train,0
digging,6xv935o6pmI,265,275,train,0
digging,7durfxiyqeo,162,172,train,0
digging,7eDu4hnWPQI,35,45,train,1
digging,7jnjAy205xU,43,53,train,0
digging,7TpteaXxLXI,10,20,train,0
digging,826DaVKZ8Ig,431,441,train,0
digging,8yEiv7lQN_w,22,32,train,0
digging,9B0ASAkHZ98,9,19,train,0
digging,9RQzK0anmIY,283,293,train,0
digging,9xSKfuTdq9I,68,78,train,0
digging,9Y0z-7M4fmc,99,109,train,0
digging,9yY6OABr23s,732,742,train,0
digging,a5FR9vQUNgM,20,30,train,0
digging,A8DgyJJXV0I,4,14,train,0
digging,agQ9CeGinbY,6,16,train,0
digging,aHRc_fGhP9Y,42,52,train,0
digging,APMm8wX7_zM,19,29,train,0
digging,ARBslNR45No,11,21,train,0
digging,ArUokDxqZDE,4,14,train,0
digging,B0I3UjBPt2o,56,66,train,0
digging,bg2bmh9yUa8,5,15,train,0
digging,BgDSmT72QEw,41,51,train,0
digging,bPoSnR2avzk,1,11,train,0
digging,BVQcWd1IaSk,0,10,train,0
digging,bWGyjFKGdKA,97,107,train,0
digging,BwS-hEarm1o,28,38,train,0
digging,bzc6sP602Ps,61,71,train,1
digging,C-wJpYZViM0,127,137,train,0
digging,ChBRFLBigMU,195,205,train,0
digging,CHftKYm7f4g,21,31,train,0
digging,ChN2B6Jn1qo,21,31,train,0
digging,CJKvFa6GQg0,182,192,train,0
digging,clqJnGinmxA,106,116,train,0
digging,cPUS6tgpcRQ,65,75,train,0
digging,CSwCYm9qC6c,831,841,train,0
digging,CU_72_QGQF0,0,10,train,0
digging,dave-Z2xV60,575,585,train,0
digging,DPacAIVSZ6U,89,99,train,0
digging,dPdphDlP5k0,0,10,train,0
digging,DRdJHLsLGLc,237,247,train,0
digging,DUmHJ7l2c0A,80,90,train,0
digging,DVkVdekUNQg,122,132,train,0
digging,E0Ac8dFupEQ,268,278,train,0
digging,E3U9vJitbl8,18,28,train,0
digging,EogqtDGheCA,441,451,train,0
digging,ev14SxgEU90,175,185,train,1
digging,EVfsNkNa8YY,96,106,train,0
digging,EWHr5kiQtjM,9,19,train,0
digging,E_g2gdVRZiY,0,10,train,0
digging,F-oGKHpDvSw,701,711,train,0
digging,fdl5gMBUWi8,11,21,train,0
digging,fleq1AM_0DY,1,11,train,0
digging,fvhXLpY7-u0,116,126,train,0
digging,GATROQYdALk,78,88,train,0
digging,GbllE138rVM,382,392,train,0
digging,GHdUglow0Go,45,55,train,0
digging,GRVkV-aXlc4,62,72,train,0
digging,gU4M6KcxpSY,5,15,train,0
digging,GwSJlFA1n-g,37,47,train,0
digging,gy6qF328dA0,39,49,train,0
digging,GzFLhwWOJso,153,163,train,0
digging,hGkGpHgwwSc,672,682,train,0
digging,hliDNBFd9Lk,168,178,train,0
digging,hlol47rbKeM,80,90,train,1
digging,HwXT9ZhhyVo,108,118,train,0
digging,I1-82xqf3vQ,138,148,train,1
digging,I5Gf8O_uaic,156,166,train,0
digging,ia4dUlAUT3w,38,48,train,0
digging,iiHDQ-K0v94,11,21,train,0
digging,iOkgQ2sSTvE,65,75,train,0
digging,jhg4Zt-Tt00,93,103,train,0
digging,JjOk4fXJCbU,151,161,train,0
digging,jnHhLUByGUA,726,736,train,0
digging,jNr5itRCDIY,38,48,train,0
digging,Jt3npoUclM8,115,125,train,0
digging,JTWg9d10ws0,40,50,train,0
digging,Ju0tuKCH3oY,51,61,train,0
digging,jyqVjxqndm8,155,165,train,0
digging,JzA0vstbL7g,69,79,train,0
digging,jzH0EFmr2oo,794,804,train,0
digging,k4Tikeq7ewg,27,37,train,0
digging,kmXFiJwjEMA,16,26,train,0
digging,KtkagvqtwAY,3,13,train,0
digging,KVSl8_-33n0,37,47,train,0
digging,kwJgVSe6Kac,2,12,train,0
digging,lC0iIy-EpDA,237,247,train,0
digging,LchDmbQM6Yw,0,10,train,0
digging,lCnxPzOu3is,42,52,train,0
digging,LdE6k2T8bPY,48,58,train,0
digging,LEazAmaTCzc,161,171,train,0
digging,LhpoFlmCKhg,29,39,train,0
digging,loa5yCA7gJ8,8,18,train,0
digging,lqhTQk2Qj1o,5,15,train,0
digging,M9BStI1wsxk,49,59,train,0
digging,mDvKvPsPQoA,6,16,train,0
digging,MfgkoD-fEtQ,7,17,train,0
digging,MhIa7OJ8sN4,67,77,train,0
digging,mPMLqVYlOuo,1306,1316,train,0
digging,mr0Yh6B_bvU,47,57,train,0
digging,n4ihhEohQFg,15,25,train,0
digging,NBup7QZBoAA,148,158,train,0
digging,NgRKPUKvpbk,207,217,train,0
digging,NH2B2IA5nHY,153,163,train,0
digging,NLvb9YNOonE,59,69,train,0
digging,nMhMPnbI2BE,854,864,train,0
digging,nPX5LinAg4g,4,14,train,0
digging,nsSzRUaxSe4,3,13,train,0
digging,nv_2N2KCIow,75,85,train,0
digging,nwFqSluRyW4,117,127,train,0
digging,nxT9-GwdRjY,7,17,train,1
digging,o-_I-6PHqck,38,48,train,0
digging,O2a12hYNliM,12,22,train,1
digging,O2vDVvSY6z8,5,15,train,0
digging,oCKT3RklcCY,361,371,train,0
digging,Ojcd0GH4y-w,27,37,train,0
digging,OL109fdXIJI,386,396,train,0
digging,OmcO948aBks,21,31,train,0
digging,oPQ3JWvNx2s,25,35,train,0
digging,oTNNdTx-mls,31,41,train,0
digging,oyNnHZpVuVQ,37,47,train,0
digging,o_5Yzs92HKs,22,32,train,0
digging,p26AaH34uQ4,16,26,train,0
digging,p4f09cjrh1A,3,13,train,1
digging,p756fM67Qes,10,20,train,0
digging,pCD4AsHHW-U,35,45,train,0
digging,pcK6UtoPiyE,462,472,train,0
digging,PcT1vGyJzyg,47,57,train,0
digging,Pdqh_RbcP6o,185,195,train,0
digging,PL9Q9MOCUzU,70,80,train,0
digging,PnCWFyIoj1c,13,23,train,0
digging,Q3N7A7JI4DI,24,34,train,0
digging,QBxQ9TUhrIk,26,36,train,0
digging,QcmY-MGpJE0,0,10,train,0
digging,QCRF1XGPh0g,78,88,train,0
digging,qr9HpiiWljQ,7,17,train,0
digging,qUNBmnuPiwc,5,15,train,0
digging,R2a_sgdl_Fo,7,17,train,0
digging,RMANtpPzbas,107,117,train,0
digging,ruWp11txMVk,16,26,train,0
digging,rzcMnb0yhxA,33,43,train,0
digging,SaVnLGmdyKE,83,93,train,0
digging,SeVPEJzTN5E,197,207,train,0
digging,SGGlfVQtQ9Y,432,442,train,0
digging,sIQC9-myRhA,46,56,train,0
digging,SlICyy-7CN8,10,20,train,0
digging,Squj6oE3GQs,1,11,train,0
digging,T-sxwOblEq4,174,184,train,0
digging,tip-bKm2BAM,68,78,train,0
digging,TyMH_KV9kYc,26,36,train,0
digging,tYpuf8kghr8,9,19,train,0
digging,UFsDNcf1aAs,763,773,train,0
digging,ugiM0aUAkAU,67,77,train,0
digging,UGLzbiMAsf0,0,10,train,0
digging,uHtJSq37eDw,805,815,train,0
digging,UISnLZNqIc4,946,956,train,1
digging,UNTResGSslQ,1,11,train,0
digging,uSW47OvejQE,13,23,train,0
digging,V5xBRxjNvI4,20,30,train,0
digging,V6_B-ukpn6M,144,154,train,0
digging,VgksaV_uVnA,1,11,train,0
digging,vlxhfG_HGys,241,251,train,0
digging,VN2IZNMLekQ,14,24,train,0
digging,vSCeo2W0nlU,127,137,train,0
digging,vyh_wKfMvYY,40,50,train,0
digging,witOlhzl31Q,290,300,train,0
digging,WlGeZpEazEw,36,46,train,0
digging,wN4Ec60OYQg,56,66,train,0
digging,wR1IjOVWI7Y,263,273,train,0
digging,WV5xwgLM108,34,44,train,0
digging,WVaJFHZddlA,774,784,train,0
digging,x7u1Py1F-lc,61,71,train,0
digging,xAn2YhIqFjQ,1,11,train,0
digging,XCddSg93-EI,15,25,train,0
digging,Xj1Vxl3KVDI,37,47,train,0
digging,xMJkbyq-Iak,20,30,train,0
digging,XoZty_UFlQU,328,338,train,0
digging,Y4MvFzacZYU,317,327,train,0
digging,yAXSG1QT4kQ,4,14,train,0
digging,yHylVeFjBBc,19,29,train,0
digging,ypa_w_eujVk,11,21,train,0
digging,yr0SKfxhVlM,36,46,train,0
digging,yUX4NJc8hrw,51,61,train,0
digging,yUYeNbYuN5g,4,14,train,0
digging,Yzta61NNAA0,40,50,train,0
digging,Y_Umjs3ydX0,58,68,train,0
digging,zB3hDTYZZDI,179,189,train,0
digging,ZGCWasL9Zn8,166,176,train,0
digging,ZhUdPaoBe2o,65,75,train,0
digging,ziENL7pw3sw,199,209,train,0
digging,zLT-1ujtxr8,14,24,train,0
digging,ZrupFNc3GA4,1313,1323,train,0
digging,ZVCNlgTAIZc,47,57,train,0
digging,zWrLeLcTGj4,44,54,train,0
digging,_6sN2zOgg9g,39,49,train,0
digging,_LO__X_7SpE,123,133,train,0
digging,_MEKXkM7k50,49,59,train,0
dining,--UW3CcUqaU,20,30,train,0
dining,-1z6wTJmBIU,2,12,train,0
dining,-cfCZm3Qp6E,30,40,train,0
dining,-chadEau4KM,21,31,train,0
